"name","label","data_type","value_labels","n_missing","complete_rate","min","median","max","mean","sd","n_value_labels","hist","format.spss","display_width"
"r42512b","Veces al año que recibe otro beneficio","numeric",NA,56232,3.1999999999998696e-4,"1.2e+01","1.2e+01","    12",12,0,NA,"▁▁▇▁▁","F3.0","6"
"r425a","Ha participado en algún curso en la empresa o institución en la que trabaja","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",41707,0.25854222222222223,"   1","   2.0","    3",1.8992642508423296,0.37301919227099295,3,"▁▁▁▇▁▁▁▁","F1.0","6"
"r425b","La empresa o institucion en la que trabaja ha llevado a cabo una negociación colectiva en relación con los salarios u otras condiciones de trabajo","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",41707,0.25854222222222223,"   1","   2.0","    3",2.009007770061198,0.24117200854595777,3,"▁▁▁▇▁▁▁▁","F1.0","6"
"r426","Lugar en el que realiza la actividad","haven_labelled","1. En el hogar del entrevistado,
2. En otro lugar fijo,
3. Se desplaza,
4. En la calle como ambulante,
5. En un medio de transporte,
6. En puesto fijo en el mercado,
7. En puesto fijo en la vía pública,
8. En un local comercial o industrial,
9. En el domicilio del empleador ó en el domicilio u oficina de clientes",30391,0.45971555555555554,"   1","   2.0","    9",2.8617889322866312,2.2520951619102716,9,"▇▁▁▁▁▁▁▁","F1.0","6"
"r426a","La empresa o institución lleva la contabilidad","haven_labelled","1. Sí con registros completos,
2. Sólo de ingresos y gastos,
3. No,
4. No sabe/No responde",30391,0.45971555555555554,"   1","   3.0","    4",2.3375227193626977,0.9630842110206674,4,"▅▁▁▁▁▇▁▁","F1.0","6"
"r426b1","La empresa o institución está registrada en las oficinas de impuestos","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",30391,0.45971555555555554,"   1","   2.0","    3",1.705441045670753,0.5401844391320266,3,"▅▁▁▇▁▁▁▁","F1.0","6"
"r426b2","La empresa o institución está registrada en las oficinas de seguridad social","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",30391,0.45971555555555554,"   1","   2.0","    3",1.7258207974012916,0.50750685593046585,3,"▃▁▁▇▁▁▁▁","F1.0","6"
"r427","Periodicidad con la que recibe el ingreso del negocio o establecimiento agropecuario","haven_labelled","1. Diaria,
2. Semanal,
3. Quincenal,
4. Mensual,
5. Bimensual,
6. Trimestral,
7. Semestral,
8. Anual,
9. Por obra o destajo (promedio mensual)",47718,0.15168000000000004,"   8","   9.0","    9",8.792897327707454,0.40525350606742494,9,"▂▁▁▁▁▁▁▇","F1.0","6"
"r428","Ingreso bruto recibido en el tiempo establecido","numeric",NA,47718,0.15168000000000004,"6.0e+00","5.4e+02"," 14600",1056.9097163619315,1603.7846810275284,NA,"▇▁▁▁▁","F8.2","7"
"r429","Costo total erogado en el tiempo establecido","numeric",NA,47718,0.15168000000000004,"2.0e+00","2.5e+02"," 11000",544.7166725269574,919.241182774528,NA,"▇▁▁▁▁","F8.2","7"
"r430","Utiliza productos para consumo propio de los bienes producidos por el negocio","haven_labelled","1. Sí,
2. No",47718,0.15168000000000004,"   1","   2.0","    2",1.5283638068448195,0.49922410302943715,2,"▇▁▁▁▁▁▁▇","F1.0","6"
"r431","Monto de los productos del negocio utilizados para el consumo del hogar","numeric",NA,52450,0.06755555555555559,"5.0e+00","3.0e+01","  1120",56.609784210526314,89.23084185320573,NA,"▇▁▁▁▁","F8.2","7"
"r431a","De lo que produce, destina una parte principalmente a la venta","haven_labelled","1. Si, más de la mitad de lo que produce,
2. Sí, una parte, pero menos de la mitad de lo que se produce,
3. No, todo lo que se produce es para consumo del hogar o la familia",54811,0.025582222222222173,"   1","   1.0","    3",1.6622654621264767,0.8050004598317037,3,"▇▁▁▃▁▁▁▃","F1.0","6"
"r431b","Tipo de propiedad de la empresa o negocio donde trabaja","haven_labelled","1. Propietario individual,
2. Sociedad con miembros del mismo hogar,
3. Sociedad con miembros de dos o más hogares,
4. Sociedad de capital,
5. Otros",47718,0.15168000000000004,"   1","   1.0","    4",1.0242616033755274,0.20138363496799577,5,"▇▁▁▁▁▁▁▁","F1.0","6"
"r431b_otr","Otro tipo de propiedad de la empresa o negocio donde trabaja","numeric",NA,56250,0,"     NA","     NA","    NA",NA,NA,NA," ","F2.0","6"
"r432","Tiene una ocupación secundaria","haven_labelled","1. Sí,
2. No",30391,0.45971555555555554,"   1","   2.0","    2",1.931783905023396,0.2521212357292751,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r433","Horas de trabajo semanales que dedica al empleo secundario","numeric",NA,54486,0.031360000000000054,"0.0e+00","1.2e+01","    40",14.231292517006803,9.667989079904649,NA,"▇▇▅▂▁","F2.0","6"
"r434","Ingreso recibido por el empleo secundario","numeric",NA,54994,0.022328888888888843,"2.0e+01","1.0e+02","  1150",152.18902070063695,165.08051735283135,NA,"▇▁▁▁▁","F8.2","7"
"r43501a","Monto que recibe por pago de horas extras","numeric",NA,54486,0.031360000000000054,"0.0e+00","0.0e+00","   280",0.22108843537414966,6.915410442915868,NA,"▇▁▁▁▁","F8.2","7"
"r43501b","Veces al año que recibe pago de horas extras","numeric",NA,56246,7.111111111113289e-5,"1.0e+00","6.5e+00","    12",6.5,6.3508529610858835,NA,"▇▁▁▁▇","F3.0","6"
"r43502a","Monto que recibe por salario vacacional","numeric",NA,54487,0.03134222222222227,"0.0e+00","0.0e+00","     0",0,0,NA,"▁▁▇▁▁","F8.2","7"
"r43502b","Veces al año que recibe salario vacacional","numeric",NA,56250,0,"     NA","     NA","    NA",NA,NA,NA," ","F3.0","6"
"r43503a","Monto que recibe por aguinaldo","numeric",NA,54490,0.03128888888888892,"0.0e+00","0.0e+00","   385",0.6875,12.718094548197696,NA,"▇▁▁▁▁","F8.2","7"
"r43503b","Veces al año que recibe aguinaldo","haven_labelled","1. Veces",56240,1.777777777778322e-4,"   1","   1.0","    1",1,0,1,"▁▁▁▇▁▁▁▁","F3.0","6"
"r43504a","Monto que recibe por bonificaciones, comisiones, viáticos","numeric",NA,54486,0.031360000000000054,"0.0e+00","0.0e+00","   112",0.07199546485260772,2.6902753989218433,NA,"▇▁▁▁▁","F8.2","7"
"r43504b","Veces al año que recibe bonificaciones, comisiones, viáticos","numeric",NA,56248,3.555555555556644e-5,"5.0e+00","8.5e+00","    12",8.5,4.949747468305833,NA,"▇▁▁▁▇","F3.0","6"
"r43505a","Alimentos o refrigerios","numeric",NA,54488,0.03132444444444449,"0.0e+00","0.0e+00","   120",1.1118047673098752,8.489529057142175,NA,"▇▁▁▁▁","F8.2","7"
"r43505b","Veces al año que recibe alimentos o refrigerios","numeric",NA,56196,9.599999999999609e-4,"1.0e+00","1.2e+01","    52",14.555555555555555,10.893423092245461,NA,"▁▇▁▁▁","F3.0","6"
"r43506a","Monto que recibe por ropa, uniformes o calzado","numeric",NA,54487,0.03134222222222227,"0.0e+00","0.0e+00","    90",0.16846284741917186,3.068547791266284,NA,"▇▁▁▁▁","F8.2","7"
"r43506b","Veces al año que recibe ropa, uniformes o calzado","numeric",NA,56240,1.777777777778322e-4,"1.0e+00","1.0e+00","     2",1.1,0.31622776601683794,NA,"▇▁▁▁▁","F3.0","6"
"r43507a","Monto que recibe por mercaderías (en especie)","numeric",NA,54486,0.031360000000000054,"0.0e+00","0.0e+00","    75",0.053854875283446714,1.8478550344930902,NA,"▇▁▁▁▁","F8.2","7"
"r43507b","Veces al año que recibe mercaderías (en especie)","numeric",NA,56248,3.555555555556644e-5,"1.2e+01","1.2e+01","    12",12,0,NA,"▁▁▇▁▁","F3.0","6"
"r43508a","Monto que recibe por vivienda","numeric",NA,54486,0.031360000000000054,"0.0e+00","0.0e+00","    60",0.08503401360544217,2.088138026707406,NA,"▇▁▁▁▁","F8.2","7"
"r43508b","Veces al año que recibe vivienda","numeric",NA,56247,5.3333333333349664e-5,"1.2e+01","1.2e+01","    12",12,0,NA,"▁▁▇▁▁","F3.0","6"
"r43509a","Monto que recibe por transporte o combustible","numeric",NA,54486,0.031360000000000054,"0.0e+00","0.0e+00","    70",0.0782312925170068,2.075326253712704,NA,"▇▁▁▁▁","F8.2","7"
"r43509b","Veces al año que recibe transporte o combustible","numeric",NA,56247,5.3333333333349664e-5,"1.2e+01","1.2e+01","    12",12,0,NA,"▁▁▇▁▁","F3.0","6"
"r43510a","Monto que recibe por seguro privado de salud","numeric",NA,54486,0.031360000000000054,"0.0e+00","0.0e+00","     0",0,0,NA,"▁▁▇▁▁","F8.2","7"
"r43510b","Veces al año que recibe seguro privado de salud","numeric",NA,56250,0,"     NA","     NA","    NA",NA,NA,NA," ","F3.0","6"
"r43511a","Monto que recibe por propinas","numeric",NA,54486,0.031360000000000054,"0.0e+00","0.0e+00","    84",0.09863945578231292,2.374332964178323,NA,"▇▁▁▁▁","F8.2","7"
"r43511b","Veces al año que recibe propinas","numeric",NA,56246,7.111111111113289e-5,"1.2e+01","1.2e+01","    12",12,0,NA,"▁▁▇▁▁","F3.0","6"
"r43512a","Monto que recibe por otro beneficio","numeric",NA,54486,0.031360000000000054,"0.0e+00","0.0e+00","     0",0,0,NA,"▁▁▇▁▁","F8.2","7"
"r43512b","Veces al año que recibe otro beneficio","numeric",NA,56250,0,"     NA","     NA","    NA",NA,NA,NA," ","F3.0","6"
"r43512otr","Otro beneficio que recibe","numeric",NA,56250,0,"     NA","     NA","    NA",NA,NA,NA," ","F2.0","6"
"r436","Código de la ocupación secundaria (CIUO 08)","numeric",NA,53131,0.05544888888888888,"1.1e+02","6.1e+03","  9629",6689.606284065406,2058.5945284329728,NA,"▁▂▆▇▇","F4.0","6"
"r438","Código de la actividad económica secundaria (CIIU Rev. 4)","numeric",NA,53131,0.05544888888888888,"1.1e+02","4.1e+03","  9700",3625.6569413273487,3197.5287489499638,NA,"▇▁▇▁▃","F4.0","6"
"r439","Número de personas de la empresa o negocio en el que trabaja por empleo secundario","numeric",NA,53369,0.051217777777777806,"0.0e+00","1.0e+00","   998",39.813606386671296,184.43525936798335,NA,"▇▁▁▁▁","F3.0","6"
"r439_1","Código (número por si no sabe con precisión) de personas de la empresa o negocio en el que trabaja por empleo secundario","haven_labelled","1. 0-4,
2. 5-10,
3. 11-50,
4. 51-100,
5. 100 y más",56012,0.004231111111111074,"   1","   3.0","    5",3.0840336134453783,1.4873862438949126,5,"▆▆▁▆▁▃▁▇","F1.0","6"
"r439_a","Desea trabajar mas horas por semana en su trabajo principal o negocio","haven_labelled","1. Sí,
2. No",49631,0.11767111111111106,"   1","   2.0","    2",1.8454449312584982,0.3615073218776432,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r439_b","Empezaría a trabajar ahora mismo o en las proximas dos semanas si se le presenta la oportunidad","haven_labelled","1. Sí, de inmediato,
2. En los próximos quince días,
3. En un mes más,
4. No tiene disponibilidad",55227,0.018186666666666684,"   1","   1.0","    4",1.0928641251221896,0.400803874367277,4,"▇▁▁▁▁▁▁▁","F1.0","6"
"r439_c","Cuantas horas adicionales a la semana podría trabajar en su trabajo principal u otros trabajos","numeric",NA,55234,0.018062222222222202,"0.0e+00","2.0e+01","    50",19.911417322834644,10.74844598959251,NA,"▆▇▆▃▁","F2.0","6"
"r44001a","Monto que recibe por ayuda de familiares o amigo(a)s que residen en el país","numeric",NA,8484,0.8491733333333333,"0.0e+00","0.0e+00","  1440",6.756910354645564,33.866293961851866,NA,"▇▁▁▁▁","F8.2","7"
"r44001b","Veces al año que recibe ayuda de familiares o amigo(a)s que residen en el país","numeric",NA,52608,0.06474666666666662,"1.0e+00","1.2e+01","    24",11.502471169686984,2.681913634218993,NA,"▁▁▇▁▁","F2.0","6"
"r44002a","Monto que recibe por cuota alimenticia","numeric",NA,8332,0.8518755555555555,"0.0e+00","0.0e+00","   700",0.5732083976793689,9.385494068141696,NA,"▇▁▁▁▁","F8.2","7"
"r44002b","Veces al año que recibe cuota alimenticia","numeric",NA,55958,0.005191111111111146,"1.0e+00","1.2e+01","    24",11.571917808219178,2.085368539398092,NA,"▁▁▇▁▁","F2.0","6"
"r44003a","Monto que recibe por alquiler de viviendas","numeric",NA,8330,0.8519111111111111,"0.0e+00","0.0e+00","  1000",0.6232888146911519,15.436495396653484,NA,"▇▁▁▁▁","F8.2","7"
"r44003b","Veces al año que recibe alquiler de viviendas","numeric",NA,56087,0.002897777777777777,"5.0e+00","1.2e+01","    12",11.92638036809816,0.6339985026327778,NA,"▁▁▁▁▇","F2.0","6"
"r44004a","Monto que recibe por alquiler de negocios o máquinas","numeric",NA,8324,0.8520177777777778,"0.0e+00","0.0e+00","  5663",0.3070149814297041,28.439293565399495,NA,"▇▁▁▁▁","F8.2","7"
"r44004b","Veces al año que recibe alquiler de negocios o máquinas","numeric",NA,56222,4.977777777778192e-4,"5.0e+00","1.2e+01","    12",11.607142857142858,1.4991179064218054,NA,"▁▁▁▁▇","F2.0","6"
"r44005a","Monto que recibe por alquiler de terrenos","numeric",NA,8322,0.8520533333333333,"0.0e+00","0.0e+00","   630",0.14370847938574527,6.838232478079963,NA,"▇▁▁▁▁","F8.2","7"
"r44005b","Veces al año que recibe alquiler de terrenos","numeric",NA,56217,5.866666666666243e-4,"1.0e+00","1.2e+01","    12",7.787878787878788,5.348817484720196,NA,"▅▁▁▁▇","F2.0","6"
"r44007a","Monto que recibe por depreciación de vehículos","numeric",NA,8321,0.8520711111111111,"0.0e+00","0.0e+00","  1000",0.04419036491476977,5.058063804229139,NA,"▇▁▁▁▁","F8.2","7"
"r44007b","Veces al año que recibe depreciación de vehículos","numeric",NA,56241,1.60000000000049e-4,"1.2e+01","1.2e+01","    12",12,0,NA,"▁▁▇▁▁","F2.0","6"
"r44008a","Monto que recibe por pensión por sobrevivencia","numeric",NA,8378,0.8510577777777778,"0.0e+00","0.0e+00","  1850",3.127444435160428,28.36604697000708,NA,"▇▁▁▁▁","F8.2","7"
"r44008b","Veces al año que recibe pensión por sobrevivencia","numeric",NA,55343,0.016124444444444497,"1.0e+00","1.2e+01","    15",11.973539140022051,0.5411998559334567,NA,"▁▁▁▇▁","F2.0","6"
"r44009a","Monto que recibe por ahorros","numeric",NA,8348,0.8515911111111111,"0.0e+00","0.0e+00","  1500",0.34374347626403906,14.663918259977613,NA,"▇▁▁▁▁","F8.2","7"
"r44009b","Veces al año que recibe ahorros","numeric",NA,56192,0.0010311111111110938,"1.2e+01","1.2e+01","    12",12,0,NA,"▁▁▇▁▁","F2.0","6"
"r44010a","Monto que recibe por otros ingresos","numeric",NA,8329,0.851928888888889,"0.0e+00","0.0e+00","   450",0.05897205817908641,3.9077673629597074,NA,"▇▁▁▁▁","F8.2","7"
"r44010b","Veces al año que recibe otros ingresos","numeric",NA,56232,3.1999999999998696e-4,"3.0e+00","1.2e+01","    12",10.555555555555555,3.1101772641409178,NA,"▁▁▁▁▇","F2.0","6"
"r44010otr","Otros","numeric",NA,56232,3.1999999999998696e-4,"1.0e+00","4.0e+00","     4",3.1666666666666665,1.200490095997562,NA,"▂▂▁▂▇","F2.0","6"
"r44101","Monto que recibe por utilidades empresariales","numeric",NA,8327,0.8519644444444444,"0.0e+00","0.0e+00","  8000",0.3263568641362185,42.627805847409064,NA,"▇▁▁▁▁","F8.2","7"
"r44102","Monto que recibe por dividendos por acciones","numeric",NA,8337,0.8517866666666667,"0.0e+00","0.0e+00","  4000",0.4197190741552396,32.16223116593598,NA,"▇▁▁▁▁","F8.2","7"
"r44103","Monto que recibe por intereses","numeric",NA,8325,0.852,"0.0e+00","0.0e+00","  4800",0.12133541992696925,22.07470917428424,NA,"▇▁▁▁▁","F8.2","7"
"r44104","Monto que recibe por herencias, loterías, juegos de azar","numeric",NA,8322,0.8520533333333333,"0.0e+00","0.0e+00","     0",0,0,NA,"▁▁▇▁▁","F8.2","7"
"r44105","Monto que recibe por indemnización por retiro o despido","numeric",NA,8338,0.8517688888888889,"0.0e+00","0.0e+00"," 35000",4.970571046919352,302.4040429336784,NA,"▇▁▁▁▁","F8.2","7"
"r44106","Monto que recibe por ayuda del gobierno en efectivo","numeric",NA,8324,0.8520177777777778,"0.0e+00","0.0e+00","  3000",1.4563285064474398,35.04385451235686,NA,"▇▁▁▁▁","F8.2","7"
"r44107","Monto que recibe por actividades eventuales","numeric",NA,8333,0.8518577777777778,"0.0e+00","0.0e+00","  5000",0.6972681929169188,32.58316738470294,NA,"▇▁▁▁▁","F8.2","7"
"r44108","Monto que recibe por arrendamiento de tierras","numeric",NA,8320,0.8520888888888889,"0.0e+00","0.0e+00","  2000",0.13590653035677028,12.290093401262164,NA,"▇▁▁▁▁","F8.2","7"
"r44109","Monto que recibe por remesas eventuales del exterior","numeric",NA,8322,0.8520533333333333,"0.0e+00","0.0e+00","  1000",0.13733099649474212,8.240789760823471,NA,"▇▁▁▁▁","F8.2","7"
"r44110","Monto que recibe por remesas eventuales locales","numeric",NA,8621,0.8467377777777778,"0.0e+00","0.0e+00","  2500",3.7286963824560666,38.21365663977494,NA,"▇▁▁▁▁","F8.2","7"
"r44111","Monto que recibe por aguinaldo","numeric",NA,8320,0.8520888888888889,"0.0e+00","0.0e+00","  1000",0.14550385979553515,8.948074847847924,NA,"▇▁▁▁▁","F8.2","7"
"r44111otr","Otros","numeric",NA,56228,3.9111111111111985e-4,"1.0e+00","3.0e+00","     9",3.1818181818181817,1.500360706990906,NA,"▂▇▁▁▁","F2.0","6"
"r442a","Edad a la que empezó a trabajar","numeric",NA,29482,0.4758755555555556,"5.0e+00","1.5e+01","    50",15.343955469216976,5.067888950246857,NA,"▇▇▁▁▁","F2.0","6"
"r443b1","Es miembro activo de una cooperativa","haven_labelled","1. Sí,
2. No",29036,0.4838044444444445,"   1","   2.0","    2",1.9902991107518189,0.09801599368351328,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r443b2","Es miembro activo de un sindicato","haven_labelled","1. Sí,
2. No",29036,0.4838044444444445,"   1","   2.0","    2",1.9964356581171456,0.059596710163580334,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r443b3","Es miembro activo de una asociación gremial","haven_labelled","1. Sí,
2. No",29036,0.4838044444444445,"   1","   2.0","    2",1.9977217608583817,0.04767737719379918,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r443b4","Es miembro activo de una asociación profesional","haven_labelled","1. Sí,
2. No",29036,0.4838044444444445,"   1","   2.0","    2",1.9977952524435951,0.046903810977000936,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r443b5","Es miembro activo de una asociación de empresas","haven_labelled","1. Sí,
2. No",29036,0.4838044444444445,"   1","   2.0","    2",1.9998162710369662,0.013553669502237672,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r443b6","Es miembro activo de alguna otra organización","haven_labelled","1. Sí,
2. No",29036,0.4838044444444445,"   1","   2.0","    2",1.9987506430513706,0.035324805856285744,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r443b6otr","Otra organización a la cual pertenece","numeric",NA,56216,6.044444444444075e-4,"1.0e+00","1.0e+00","     7",2.735294117647059,2.3652640768628106,NA,"▇▁▁▁▂","F2.0","6"
"r444","Hay alguna época del año en que no se consigue trabajo","haven_labelled","1. Sí,
2. No",29036,0.4838044444444445,"   1","   2.0","    2",1.8650694495480267,0.3416556545575148,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r445","Período en el cual no se consigue trabajo","haven_labelled","1. 1 a 14 días,
2. 15 a 30 días,
3. 1 a 2 meses,
4. 3 a 4 meses,
5. 5 a 6 meses,
6. Más de 6 meses",52578,0.06528,"   1","   3.0","    6",3.0070806100217866,1.485773441589561,6,"▇▇▁▇▇▁▃▂","F1.0","6"
"r446","Período en el cual ha pasado sin poder trabajar contra su voluntad","haven_labelled","1. Ninguno,
2. 1 a 14 días,
3. 15 a 30 días,
4. 1 a 2 meses,
5. 3 a 6 meses",29036,0.4838044444444445,"   1","   1.0","    5",1.36198280296906,0.9662497642124144,5,"▇▁▁▁▁▁▁▁","F1.0","6"
"r447fh1","Horas dedicadas a cuidar, atender sin pago a niños","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","    56",3.941773310701276,8.836293857860435,NA,"▇▁▁▁▁","F2.0","6"
"r447fm1","Minutos dedicados a cuidar, atender sin pago a niños","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","    50",0.08694905879884805,1.6206124262506276,NA,"▇▁▁▁▁","F2.0","6"
"r447fh2","Horas dedicadas a reparar o dar mantenimiento a la vivienda, muebles, aparatos domésticos o vehículos","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","    55",0.45599145576259226,2.222313381974378,NA,"▇▁▁▁▁","F2.0","6"
"r447fm2","Minutos dedicados a reparar o dar mantenimiento a la vivienda, muebles, aparatos domésticos o vehículos","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","    40",0.02137966547784792,0.786930662716961,NA,"▇▁▁▁▁","F2.0","6"
"r447fh3","Horas dedicadas a realizar el quehacer del hogar","numeric",NA,3817,0.9321422222222222,"0.0e+00","7.0e+00","    56",10.634218907939657,11.06993236595787,NA,"▇▃▁▁▁","F2.0","6"
"r447fm3","Minutos dedicados a realizar el quehacer del hogar","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","    50",0.5019930196631892,3.870889990941149,NA,"▇▁▁▁▁","F2.0","6"
"r447fh4","Horas dedicadas a acarrear leña","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","    42",0.19575458203802948,1.2058401568467043,NA,"▇▁▁▁▁","F2.0","6"
"r447fm4","Minutos dedicados a acarrear leña","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","    50",0.03780062174584708,1.0641525469901194,NA,"▇▁▁▁▁","F2.0","6"
"r447fh5","Horas dedicadas a acarrear agua","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","    50",0.09299486964316366,0.7973741643498434,NA,"▇▁▁▁▁","F2.0","6"
"r447fm5","Minutos dedicados a acarrear agua","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","    50",0.07077603799134133,1.4941929995052976,NA,"▇▁▁▁▁","F2.0","6"
"r447fh6","Horas dedicadas a cuidar animales domésticos o mascotas del hogar","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","    35",0.49741574962332885,1.7900773991062096,NA,"▇▁▁▁▁","F2.0","6"
"r447fm6","Minutos dedicados a cuidar animales domésticos o mascotas del hogar","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","    50",0.35353689470371713,3.284454136086651,NA,"▇▁▁▁▁","F2.0","6"
"r447fh7","Horas dedicadas a planificar las finanzas del hogar, pagar las cuentas","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","    30",0.31213167280147996,1.089065176449292,NA,"▇▁▁▁▁","F2.0","6"
"r447fm7","Minutos dedicados a planificar las finanzas del hogar, pagar las cuentas","numeric",NA,3817,0.9321422222222222,"0.0e+00","0.0e+00","     0",0,0,NA,"▁▁▇▁▁","F2.0","6"
"r44811","Desayunó fuera del hogar","haven_labelled","1. Sí,
2. No",8320,0.8520888888888889,"   1","   2.0","    2",1.9344669309409555,0.24746669192126822,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r44821","Monto gastado en desayunos","numeric",NA,53209,0.054062222222222234,"0.0e+00","1.0e+01","    35",11.025665899375205,5.039093690590658,NA,"▃▇▂▁▁","F8.2","7"
"r44812","Almorzó fuera del hogar","haven_labelled","1. Sí,
2. No",8320,0.8520888888888889,"   1","   2.0","    2",1.8885875234717295,0.31464551824539466,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r44822","Monto gastado en almuerzos","numeric",NA,51049,0.09246222222222222,"0.0e+00","1.5e+01","    35",14.796014228033071,5.6941058505695015,NA,"▁▅▇▁▁","F8.2","7"
"r44813","Cenó fuera del hogar","haven_labelled","1. Sí,
2. No",8320,0.8520888888888889,"   1","   2.0","    2",1.9857083246401002,0.11869169009688423,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r44823","Monto gastado en cenas","numeric",NA,55592,0.011697777777777807,"0.0e+00","1.2e+01","    35",11.968768996960486,6.516293324844641,NA,"▃▇▃▁▁","F8.2","7"
"r44814","Gastó en transporte","haven_labelled","1. Sí,
2. No",8320,0.8520888888888889,"   1","   2.0","    2",1.8577091591904862,0.3493518338070223,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r44824","Monto gastado en transporte público","numeric",NA,49512,0.11978666666666671,"0.0e+00","6.0e+00","   150",8.307361234787772,8.087896199712532,NA,"▇▁▁▁▁","F8.2","7"
"r44815","Gastó en combustible","haven_labelled","1. Sí,
2. No",8320,0.8520888888888889,"   1","   2.0","    2",1.9302107239724597,0.25479420608835096,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r44825","Monto gastado en combustible","numeric",NA,53011,0.0575822222222222,"0.0e+00","1.5e+01","   150",20.165779561593084,18.46135320276917,NA,"▇▁▁▁▁","F8.2","7"
"r44816","Gastó en reparación de vehículo","haven_labelled","1. Sí,
2. No",8320,0.8520888888888889,"   1","   2.0","    2",1.9931984143542667,0.08219163596641493,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r44826","Monto gastado en reparación de vehículo","numeric",NA,55943,0.005457777777777784,"0.0e+00","6.0e+01","   500",98.10749185667753,103.14865617392232,NA,"▇▂▁▁▁","F8.2","7"
"r44817","Gastó en hospedaje","haven_labelled","1. Sí,
2. No",8320,0.8520888888888889,"   1","   2.0","    2",1.999061130815773,0.030626904499807518,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r44827","Monto gastado en hospedaje","numeric",NA,56209,7.2888888888889e-4,"0.0e+00","3.0e+01","   150",42.19512195121951,38.03286047104209,NA,"▇▂▂▁▁","F8.2","7"
"r44818","Otros gastos","haven_labelled","1. Sí,
2. No",8320,0.8520888888888889,"   1","   2.0","    2",1.999916544961402,0.009135087023743643,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r44828","Monto gastado en otros gastos","numeric",NA,56246,7.111111111113289e-5,"2.0e+00","3.0e+00","    12",5,4.69041575982343,NA,"▇▁▁▁▂","F8.2","7"
"r449","Ha realizado actividades agropecuarias como patrono o cuenta propia","haven_labelled","1. Sí,
2. No realizó actividades agropecuarias,
3. Solo con producción de patio,
4. No",8319,0.8521066666666667,"   1","   4.0","    4",3.6642465210406625,0.857140930693458,4,"▁▁▁▁▁▁▁▇","F1.0","6"
"r449a","Ingreso bruto de la producción agropecuaria","numeric",NA,53807,0.04343111111111109,"6.0e+00","4.8e+02"," 14000",774.5546663937781,1118.0754126648767,NA,"▇▁▁▁▁","F8.2","7"
"r449b","Costo total de la producción agropecuaria","numeric",NA,53807,0.04343111111111109,"2.0e+00","2.0e+02","  9800",332.43729840360214,538.9739626405825,NA,"▇▁▁▁▁","F8.2","7"
"r450_a","Forma de tenencia de la tierra","haven_labelled","1. Propietario(a),
2. Arrendatario(a),
3. Colono(a),
4. Cooperativista,
5. Aparcero(a) (censo),
6. Ocupante gratuito,
7. No utilizó tierra,
8. Otra forma",52040,0.07484444444444449,"   1","   2.0","    7",2.871971496437055,2.0091258083551913,8,"▅▇▁▁▁▁▅▁","F1.0","6"
"r450_b","Forma secundaria de tenencia de la tierra","haven_labelled","1. Propietario(a),
2. Arrendatario(a),
3. Colono(a),
4. Cooperativista,
5. Aparcero(a) (censo),
6. Ocupante gratuito,
7. No utilizó tierra,
8. Otra forma",56172,0.0013866666666666472,"   2","   4.5","    7",4.012820512820513,2.01612712019073,8,"▇▁▁▁▁▁▆▁","F1.0","6"
"r450_trh","Número de orden del propietario de la tierra","numeric",NA,55127,0.01996444444444445,"1.0e+00","1.0e+00","     7",1.2707034728406055,0.6792743744672641,NA,"▇▁▁▁▁","F2.0","6"
